AREA,PRIM_ST,STATE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,YEAR,HOURLY,JOBS_1000,LOC QUOTIENT,LOC_Q,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,PRIM_STATE,PCT_TOTAL,PCT_RPT
9,CT,Connecticut,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,"10,310",2.2,25.41,"52,850",1.0,15.00,18.72,23.92,30.43,38.20,"31,200","38,930","49,750","63,300","79,450",,2001,,,,,,,,,,,,
9,CT,Connecticut,51-5021,Job Printers,,790,27.0,16.90,"35,160",2.5,10.49,13.60,17.10,20.43,22.58,"21,830","28,300","35,580","42,490","46,980",,2001,,,,,,,,,,,,
9,CT,Connecticut,53-3031,Driver/Sales Workers,,"4,220",13.3,12.02,"25,010",4.3,6.72,7.86,10.03,15.47,20.41,"13,980","16,340","20,860","32,170","42,440",,2001,,,,,,,,,,,,
10,DE,Delaware,11-3051,Industrial Production Managers,,560,6.1,37.27,"77,530",2.7,20.43,27.26,36.24,45.26,59.18,"42,490","56,690","75,390","94,150","123,090",,2001,,,,,,,,,,,,
10,DE,Delaware,11-9051,Food Service Managers,,930,9.2,16.15,"33,590",2.7,9.55,11.11,15.03,19.22,24.70,"19,860","23,110","31,270","39,980","51,380",,2001,,,,,,,,,,,,
10,DE,Delaware,17-2112,Industrial Engineers,,500,15.5,29.77,"61,930",2.4,16.69,24.06,30.34,36.77,42.96,"34,720","50,050","63,100","76,480","89,360",,2001,,,,,,,,,,,,
10,DE,Delaware,17-2131,Materials Engineers,,110,26.5,34.64,"72,060",5.6,20.69,28.70,37.48,42.41,45.54,"43,030","59,690","77,950","88,220","94,730",,2001,,,,,,,,,,,,
10,DE,Delaware,23-2092,Law Clerks,,240,7.0,16.84,"35,020",2.8,10.21,13.42,16.19,19.53,22.79,"21,240","27,910","33,680","40,610","47,400",,2001,,,,,,,,,,,,
10,DE,Delaware,27-1021,Commercial And Industrial Designers,,**,**,25.67,"53,380",3.6,14.56,19.13,26.35,32.07,35.75,"30,290","39,790","54,810","66,710","74,360",,2001,,,,,,,,,,,,
10,DE,Delaware,29-1123,Physical Therapists,,330,11.5,28.43,"59,130",2.8,16.68,22.86,28.23,33.81,41.25,"34,690","47,550","58,710","70,310","85,800",,2001,,,,,,,,,,,,
10,DE,Delaware,35-2021,Food Preparation Workers,,"1,930",20.4,8.50,"17,680",2.9,6.67,7.06,7.99,9.57,11.27,"13,870","14,680","16,630","19,910","23,450",,2001,,,,,,,,,,,,
10,DE,Delaware,41-2022,Parts Salespersons,,520,8.7,13.58,"28,250",3.6,8.30,9.97,12.63,16.62,20.67,"17,260","20,740","26,270","34,580","42,990",,2001,,,,,,,,,,,,
10,DE,Delaware,43-4021,Correspondence Clerks,,320,23.5,12.72,"26,470",2.9,9.26,10.78,12.36,14.20,16.89,"19,250","22,430","25,710","29,540","35,130",,2001,,,,,,,,,,,,
10,DE,Delaware,43-4071,File Clerks,,850,13.5,10.17,"21,160",1.7,7.21,8.25,9.85,11.58,13.53,"14,990","17,150","20,480","24,080","28,140",,2001,,,,,,,,,,,,
10,DE,Delaware,43-4151,Order Clerks,,890,17.7,13.71,"28,530",2.9,8.55,10.38,13.89,16.22,19.23,"17,790","21,590","28,900","33,730","40,000",,2001,,,,,,,,,,,,
10,DE,Delaware,49-9041,Industrial Machinery Mechanics,,"1,140",22.3,21.01,"43,690",3.1,13.24,17.14,21.72,25.88,28.03,"27,530","35,650","45,180","53,820","58,300",,2001,,,,,,,,,,,,
10,DE,Delaware,49-9043,"Maintenance Workers, Machinery",,**,**,18.85,"39,210",3.5,12.43,15.96,19.25,21.66,25.41,"25,860","33,190","40,050","45,040","52,840",,2001,,,,,,,,,,,,
10,DE,Delaware,51-0000,Production Occupations,major,"32,460",5.0,14.90,"30,990",3.0,7.48,9.08,13.91,19.01,25.27,"15,570","18,880","28,920","39,550","52,570",,2001,,,,,,,,,,,,
10,DE,Delaware,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,"2,130",9.0,24.02,"49,960",2.5,12.85,16.65,22.97,29.85,37.51,"26,730","34,620","47,780","62,080","78,020",,2001,,,,,,,,,,,,
10,DE,Delaware,53-3031,Driver/Sales Workers,,940,10.9,11.83,"24,600",6.1,6.45,6.75,8.88,14.53,22.67,"13,410","14,030","18,460","30,210","47,160",,2001,,,,,,,,,,,,
11,DC,District of Columbia,11-3051,Industrial Production Managers,,60,24.7,29.08,"60,490",5.2,19.55,23.39,27.22,33.84,40.75,"40,670","48,640","56,620","70,380","84,760",,2001,,,,,,,,,,,,
11,DC,District of Columbia,11-9051,Food Service Managers,,"1,070",12.0,19.39,"40,330",3.2,12.26,15.92,19.02,21.82,27.27,"25,500","33,120","39,570","45,390","56,730",,2001,,,,,,,,,,,,
11,DC,District of Columbia,17-2112,Industrial Engineers,,200,15.2,32.47,"67,540",3.9,21.77,25.66,32.36,39.45,43.85,"45,280","53,370","67,310","82,050","91,210",,2001,,,,,,,,,,,,
11,DC,District of Columbia,19-2032,Materials Scientists,,40,38.4,36.04,"74,970",9.5,20.56,25.20,37.32,47.57,52.88,"42,770","52,410","77,620","98,940","110,000",,2001,,,,,,,,,,,,
11,DC,District of Columbia,23-2092,Law Clerks,,"1,510",11.9,18.70,"38,890",3.1,12.52,15.20,18.21,20.75,25.31,"26,040","31,620","37,880","43,170","52,640",,2001,,,,,,,,,,,,
11,DC,District of Columbia,27-1021,Commercial And Industrial Designers,,60,48.1,24.28,"50,490",6.6,10.50,16.63,23.14,30.48,36.38,"21,840","34,590","48,140","63,400","75,660",,2001,,,,,,,,,,,,
11,DC,District of Columbia,29-1123,Physical Therapists,,350,27.1,26.51,"55,140",3.4,17.89,21.83,25.47,30.60,36.12,"37,200","45,400","52,980","63,640","75,120",,2001,,,,,,,,,,,,
11,DC,District of Columbia,35-2021,Food Preparation Workers,,"3,840",16.9,10.45,"21,730",3.5,7.37,8.60,10.02,12.09,14.01,"15,340","17,890","20,840","25,140","29,140",,2001,,,,,,,,,,,,
11,DC,District of Columbia,41-2022,Parts Salespersons,,70,18.9,9.87,"20,530",4.5,7.15,7.76,8.86,10.91,14.69,"14,870","16,140","18,440","22,690","30,560",,2001,,,,,,,,,,,,
11,DC,District of Columbia,43-4021,Correspondence Clerks,,140,37.6,13.60,"28,290",4.8,9.84,11.03,12.96,14.98,18.07,"20,460","22,950","26,960","31,150","37,590",,2001,,,,,,,,,,,,
11,DC,District of Columbia,43-4071,File Clerks,,"1,170",19.0,11.87,"24,690",2.8,7.84,9.22,11.12,13.87,16.90,"16,300","19,170","23,140","28,850","35,160",,2001,,,,,,,,,,,,
11,DC,District of Columbia,43-4151,Order Clerks,,650,31.9,13.35,"27,770",3.7,8.09,9.62,12.69,16.44,20.54,"16,830","20,000","26,400","34,200","42,730",,2001,,,,,,,,,,,,
11,DC,District of Columbia,49-9041,Industrial Machinery Mechanics,,380,39.7,21.76,"45,260",6.8,15.93,18.36,21.46,25.36,28.73,"33,140","38,180","44,640","52,740","59,760",,2001,,,,,,,,,,,,
11,DC,District of Columbia,49-9043,"Maintenance Workers, Machinery",,220,27.7,13.60,"28,280",8.2,8.99,10.04,12.46,17.98,20.99,"18,690","20,890","25,920","37,400","43,660",,2001,,,,,,,,,,,,
11,DC,District of Columbia,51-0000,Production Occupations,major,"8,260",5.6,17.76,"36,940",8.8,7.37,10.69,16.92,23.75,29.70,"15,320","22,240","35,190","49,390","61,790",,2001,,,,,,,,,,,,
11,DC,District of Columbia,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,690,11.3,21.46,"44,640",11.8,7.67,14.05,21.21,28.85,35.57,"15,960","29,220","44,110","60,010","73,990",,2001,,,,,,,,,,,,
11,DC,District of Columbia,51-5021,Job Printers,,110,39.1,16.05,"33,390",2.7,9.67,12.16,15.14,19.50,23.75,"20,110","25,300","31,490","40,560","49,400",,2001,,,,,,,,,,,,
11,DC,District of Columbia,53-3031,Driver/Sales Workers,,720,18.6,11.57,"24,070",4.0,7.69,8.87,11.39,13.51,16.43,"16,000","18,450","23,680","28,100","34,180",,2001,,,,,,,,,,,,
12,FL,Florida,11-3051,Industrial Production Managers,,"4,910",3.5,31.76,"66,060",1.1,17.64,22.24,29.14,39.17,52.51,"36,690","46,260","60,610","81,480","109,220",,2001,,,,,,,,,,,,
12,FL,Florida,11-9051,Food Service Managers,,"13,850",4.3,20.08,"41,770",3.6,11.89,14.51,17.47,21.98,35.23,"24,730","30,170","36,330","45,710","73,270",,2001,,,,,,,,,,,,
12,FL,Florida,17-2112,Industrial Engineers,,"4,300",5.4,28.85,"60,010",0.9,18.77,22.69,28.02,34.58,41.87,"39,050","47,190","58,280","71,920","87,080",,2001,,,,,,,,,,,,
12,FL,Florida,17-2131,Materials Engineers,,590,9.0,29.56,"61,470",2.1,19.05,22.41,28.98,35.96,42.80,"39,630","46,620","60,270","74,800","89,030",,2001,,,,,,,,,,,,
12,FL,Florida,19-2032,Materials Scientists,,160,20.4,35.63,"74,110",2.7,24.10,28.47,34.17,42.79,51.96,"50,140","59,220","71,080","89,010","108,080",,2001,,,,,,,,,,,,
12,FL,Florida,23-2092,Law Clerks,,"1,910",23.0,16.17,"33,640",4.9,9.10,10.94,13.37,18.14,28.17,"18,920","22,760","27,820","37,740","58,600",,2001,,,,,,,,,,,,
12,FL,Florida,27-1021,Commercial And Industrial Designers,,640,14.5,20.45,"42,530",6.1,8.80,12.94,18.62,25.21,32.61,"18,310","26,920","38,740","52,440","67,830",,2001,,,,,,,,,,,,
12,FL,Florida,29-1123,Physical Therapists,,"6,710",4.6,28.34,"58,940",1.5,19.23,23.40,27.17,32.91,40.54,"40,000","48,670","56,520","68,460","84,320",,2001,,,,,,,,,,,,
12,FL,Florida,35-2021,Food Preparation Workers,,"40,560",5.0,7.87,"16,370",1.1,5.84,6.51,7.69,8.90,10.66,"12,140","13,540","15,990","18,510","22,170",,2001,,,,,,,,,,,,
12,FL,Florida,41-2022,Parts Salespersons,,"11,980",5.2,12.99,"27,020",2.7,6.81,8.72,11.80,16.10,20.67,"14,170","18,130","24,540","33,480","43,000",,2001,,,,,,,,,,,,
12,FL,Florida,43-4021,Correspondence Clerks,,"1,830",8.6,11.34,"23,600",1.5,8.60,9.73,11.02,12.81,14.65,"17,890","20,240","22,920","26,650","30,460",,2001,,,,,,,,,,,,
12,FL,Florida,43-4071,File Clerks,,"18,740",4.4,9.56,"19,880",1.0,6.43,7.60,9.01,10.86,13.26,"13,370","15,800","18,740","22,580","27,570",,2001,,,,,,,,,,,,
12,FL,Florida,43-4151,Order Clerks,,"19,530",7.4,11.80,"24,550",1.4,7.49,9.02,11.23,13.94,16.96,"15,570","18,760","23,370","29,000","35,280",,2001,,,,,,,,,,,,
12,FL,Florida,45-1012,Farm Labor Contractors,,420,24.1,7.94,"16,510",7.1,5.59,5.93,6.51,7.71,12.57,"11,620","12,340","13,530","16,040","26,140",,2001,,,,,,,,,,,,
12,FL,Florida,47-2072,Pile-Driver Operators,,420,25.4,17.72,"36,850",2.7,11.53,14.19,18.10,21.52,24.23,"23,990","29,510","37,640","44,770","50,390",,2001,,,,,,,,,,,,
12,FL,Florida,49-9041,Industrial Machinery Mechanics,,"6,200",6.0,16.64,"34,610",1.7,10.97,12.78,15.75,20.27,24.78,"22,820","26,590","32,750","42,170","51,540",,2001,,,,,,,,,,,,
12,FL,Florida,49-9043,"Maintenance Workers, Machinery",,"5,500",5.1,15.04,"31,270",1.7,9.34,11.64,14.70,18.43,21.39,"19,420","24,220","30,580","38,340","44,480",,2001,,,,,,,,,,,,
12,FL,Florida,51-0000,Production Occupations,major,"379,050",1.9,11.46,"23,830",0.7,6.50,7.88,10.17,13.58,18.18,"13,530","16,400","21,160","28,240","37,820",,2001,,,,,,,,,,,,
12,FL,Florida,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,"26,550",2.6,20.05,"41,710",1.0,11.24,13.97,18.31,24.73,32.29,"23,380","29,050","38,090","51,440","67,170",,2001,,,,,,,,,,,,
12,FL,Florida,51-5021,Job Printers,,"4,280",32.3,11.09,"23,060",4.3,7.32,7.88,8.80,13.58,18.03,"15,230","16,380","18,310","28,240","37,510",,2001,,,,,,,,,,,,
12,FL,Florida,53-3031,Driver/Sales Workers,,"24,050",12.3,9.59,"19,940",3.1,5.65,6.21,7.76,11.55,17.11,"11,750","12,910","16,140","24,020","35,590",,2001,,,,,,,,,,,,
13,GA,Georgia,11-3051,Industrial Production Managers,,"6,130",5.8,29.49,"61,340",1.9,17.60,21.32,27.20,35.57,45.15,"36,610","44,350","56,580","73,980","93,920",,2001,,,,,,,,,,,,
13,GA,Georgia,11-9051,Food Service Managers,,"7,750",10.7,17.45,"36,290",2.1,11.44,13.75,16.69,20.83,25.11,"23,790","28,590","34,720","43,340","52,230",,2001,,,,,,,,,,,,
13,GA,Georgia,17-2112,Industrial Engineers,,"6,000",35.2,29.22,"60,780",2.3,21.37,25.91,29.67,32.89,35.96,"44,440","53,900","61,720","68,420","74,800",,2001,,,,,,,,,,,,
13,GA,Georgia,17-2131,Materials Engineers,,320,13.8,26.94,"56,040",1.5,17.18,21.80,26.61,32.82,38.51,"35,740","45,350","55,340","68,260","80,110",,2001,,,,,,,,,,,,
13,GA,Georgia,19-2032,Materials Scientists,,290,33.1,18.20,"37,860",1.5,10.97,13.19,16.63,21.26,28.07,"22,810","27,430","34,600","44,210","58,380",,2001,,,,,,,,,,,,
13,GA,Georgia,23-2092,Law Clerks,,"1,070",17.5,14.39,"29,940",4.4,7.24,10.82,14.42,17.03,20.88,"15,070","22,510","29,990","35,430","43,430",,2001,,,,,,,,,,,,
13,GA,Georgia,27-1021,Commercial And Industrial Designers,,500,20.5,20.50,"42,640",4.3,12.42,15.34,18.29,23.44,32.01,"25,840","31,910","38,030","48,750","66,570",,2001,,,,,,,,,,,,
13,GA,Georgia,29-1123,Physical Therapists,,"2,660",7.1,27.63,"57,460",1.7,18.70,22.10,26.87,32.80,38.60,"38,900","45,960","55,880","68,220","80,290",,2001,,,,,,,,,,,,
13,GA,Georgia,35-2021,Food Preparation Workers,,"25,960",11.5,7.90,"16,430",2.0,5.71,6.31,7.55,9.20,10.85,"11,870","13,130","15,710","19,140","22,560",,2001,,,,,,,,,,,,
13,GA,Georgia,41-2022,Parts Salespersons,,"8,140",11.7,12.97,"26,970",3.6,7.22,9.04,12.04,16.27,20.57,"15,020","18,800","25,040","33,840","42,790",,2001,,,,,,,,,,,,
13,GA,Georgia,43-4021,Correspondence Clerks,,"1,560",16.5,12.72,"26,450",2.2,8.90,10.61,12.59,14.60,17.05,"18,500","22,060","26,180","30,370","35,460",,2001,,,,,,,,,,,,
13,GA,Georgia,43-4071,File Clerks,,"8,550",9.4,9.42,"19,580",2.2,6.25,7.42,8.97,10.77,13.22,"13,000","15,420","18,660","22,400","27,490",,2001,,,,,,,,,,,,
13,GA,Georgia,43-4151,Order Clerks,,"10,570",8.0,12.30,"25,580",1.2,8.11,9.76,11.96,14.28,17.24,"16,860","20,290","24,870","29,700","35,860",,2001,,,,,,,,,,,,
13,GA,Georgia,45-1012,Farm Labor Contractors,,80,19.3,8.84,"18,380",15.4,5.53,6.08,7.74,11.01,15.02,"11,510","12,650","16,100","22,890","31,240",,2001,,,,,,,,,,,,
13,GA,Georgia,47-2072,Pile-Driver Operators,,180,47.3,11.54,"23,990",3.4,8.14,9.14,10.27,14.22,16.69,"16,940","19,010","21,360","29,580","34,710",,2001,,,,,,,,,,,,
13,GA,Georgia,49-9041,Industrial Machinery Mechanics,,"7,480",5.0,16.62,"34,560",1.2,11.55,13.13,15.81,19.66,23.70,"24,030","27,310","32,880","40,890","49,290",,2001,,,,,,,,,,,,
13,GA,Georgia,49-9043,"Maintenance Workers, Machinery",,"3,230",5.3,14.66,"30,500",2.7,9.46,11.31,13.55,16.78,21.87,"19,680","23,530","28,190","34,910","45,490",,2001,,,,,,,,,,,,
13,GA,Georgia,51-0000,Production Occupations,major,"371,050",1.6,12.10,"25,170",0.9,7.23,8.62,10.91,14.00,18.98,"15,040","17,920","22,690","29,120","39,480",,2001,,,,,,,,,,,,
13,GA,Georgia,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,"22,750",2.2,20.65,"42,960",0.8,12.25,15.29,19.51,24.41,31.05,"25,480","31,800","40,570","50,760","64,580",,2001,,,,,,,,,,,,
13,GA,Georgia,51-5021,Job Printers,,830,20.0,16.50,"34,320",6.8,9.37,12.18,15.86,21.81,24.96,"19,490","25,340","32,980","45,360","51,920",,2001,,,,,,,,,,,,
13,GA,Georgia,53-3031,Driver/Sales Workers,,"9,920",15.4,11.12,"23,120",3.6,5.84,6.69,10.26,14.68,18.22,"12,140","13,910","21,330","30,530","37,910",,2001,,,,,,,,,,,,
15,HI,Hawaii,11-3051,Industrial Production Managers,,220,9.8,28.19,"58,640",2.9,16.05,19.77,26.27,34.04,45.82,"33,390","41,130","54,630","70,810","95,300",,2001,,,,,,,,,,,,
15,HI,Hawaii,11-9051,Food Service Managers,,"1,660",7.3,20.59,"42,840",6.7,14.04,15.35,17.54,24.43,34.72,"29,200","31,940","36,490","50,820","72,220",,2001,,,,,,,,,,,,
15,HI,Hawaii,17-2112,Industrial Engineers,,**,**,32.36,"67,310",3.8,24.16,28.38,32.69,38.16,41.74,"50,250","59,040","68,000","79,360","86,830",,2001,,,,,,,,,,,,
15,HI,Hawaii,23-2092,Law Clerks,,**,**,15.97,"33,210",1.6,11.64,13.70,15.95,18.67,20.60,"24,220","28,490","33,170","38,830","42,860",,2001,,,,,,,,,,,,
15,HI,Hawaii,29-1123,Physical Therapists,,490,22.5,27.75,"57,720",1.8,20.92,23.95,27.00,31.94,35.78,"43,520","49,820","56,150","66,440","74,420",,2001,,,,,,,,,,,,
15,HI,Hawaii,35-2021,Food Preparation Workers,,"4,530",19.3,10.37,"21,580",2.5,6.90,8.66,10.09,11.78,14.24,"14,350","18,020","20,990","24,490","29,620",,2001,,,,,,,,,,,,
15,HI,Hawaii,41-2022,Parts Salespersons,,720,16.6,13.00,"27,030",4.4,7.50,9.49,11.76,16.59,20.28,"15,610","19,750","24,470","34,500","42,180",,2001,,,,,,,,,,,,
15,HI,Hawaii,43-4071,File Clerks,,790,15.8,9.87,"20,520",3.1,6.77,7.77,9.22,11.49,13.66,"14,080","16,160","19,170","23,910","28,410",,2001,,,,,,,,,,,,
15,HI,Hawaii,43-4151,Order Clerks,,"1,260",18.1,12.31,"25,610",4.5,7.92,9.42,11.84,14.88,16.81,"16,470","19,600","24,640","30,950","34,970",,2001,,,,,,,,,,,,
15,HI,Hawaii,49-9041,Industrial Machinery Mechanics,,340,3.3,18.90,"39,320",2.5,13.89,15.11,17.08,22.23,27.81,"28,900","31,430","35,530","46,240","57,830",,2001,,,,,,,,,,,,
15,HI,Hawaii,49-9043,"Maintenance Workers, Machinery",,180,22.7,16.78,"34,900",5.0,7.84,10.55,16.10,21.51,28.51,"16,300","21,940","33,500","44,730","59,290",,2001,,,,,,,,,,,,
15,HI,Hawaii,51-0000,Production Occupations,major,"18,390",5.3,13.17,"27,390",1.8,6.68,7.95,11.42,16.51,23.36,"13,890","16,540","23,750","34,340","48,600",,2001,,,,,,,,,,,,
15,HI,Hawaii,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,"1,290",4.9,21.54,"44,800",3.6,10.53,14.19,19.10,28.33,34.86,"21,890","29,520","39,740","58,930","72,510",,2001,,,,,,,,,,,,
15,HI,Hawaii,51-5021,Job Printers,,110,32.2,16.55,"34,430",5.2,10.60,13.43,16.30,19.55,22.25,"22,040","27,940","33,900","40,650","46,280",,2001,,,,,,,,,,,,
15,HI,Hawaii,53-3031,Driver/Sales Workers,,960,11.1,12.14,"25,250",4.1,7.07,8.29,10.84,14.95,20.16,"14,710","17,240","22,540","31,110","41,940",,2001,,,,,,,,,,,,
16,ID,Idaho,11-3051,Industrial Production Managers,,810,13.2,27.47,"57,150",4.1,13.73,18.34,24.21,35.41,46.08,"28,550","38,140","50,370","73,650","95,850",,2001,,,,,,,,,,,,
16,ID,Idaho,11-9051,Food Service Managers,,"1,090",18.9,13.48,"28,040",6.7,6.96,10.25,13.13,16.38,19.75,"14,470","21,310","27,320","34,080","41,080",,2001,,,,,,,,,,,,
16,ID,Idaho,23-2092,Law Clerks,,160,9.4,21.08,"43,850",19.1,11.21,13.55,16.09,19.49,54.52,"23,310","28,190","33,460","40,540","113,390",,2001,,,,,,,,,,,,
16,ID,Idaho,27-1021,Commercial And Industrial Designers,,190,29.6,19.91,"41,420",3.2,10.80,16.02,19.96,23.00,29.17,"22,460","33,320","41,520","47,830","60,670",,2001,,,,,,,,,,,,
16,ID,Idaho,29-1123,Physical Therapists,,370,14.4,25.17,"52,340",2.7,18.50,21.93,24.96,27.86,34.33,"38,480","45,600","51,920","57,940","71,410",,2001,,,,,,,,,,,,
16,ID,Idaho,35-2021,Food Preparation Workers,,"4,350",11.3,7.81,"16,240",2.6,5.89,6.55,7.63,9.01,10.45,"12,250","13,620","15,870","18,750","21,730",,2001,,,,,,,,,,,,
16,ID,Idaho,41-2022,Parts Salespersons,,"1,880",11.3,11.33,"23,560",2.8,6.66,8.34,10.93,13.36,16.96,"13,840","17,350","22,720","27,790","35,280",,2001,,,,,,,,,,,,
16,ID,Idaho,43-4021,Correspondence Clerks,,80,27.5,13.47,"28,020",4.9,9.00,10.89,12.70,15.40,20.19,"18,730","22,650","26,420","32,030","41,990",,2001,,,,,,,,,,,,
16,ID,Idaho,43-4071,File Clerks,,"1,300",7.4,8.90,"18,520",2.8,6.16,7.17,8.46,10.41,12.45,"12,810","14,910","17,600","21,650","25,900",,2001,,,,,,,,,,,,
16,ID,Idaho,43-4151,Order Clerks,,"2,030",8.4,9.96,"20,710",4.4,7.34,7.94,9.00,11.10,14.32,"15,270","16,510","18,720","23,100","29,790",,2001,,,,,,,,,,,,
16,ID,Idaho,49-9043,"Maintenance Workers, Machinery",,680,18.3,13.14,"27,340",2.8,8.27,9.85,13.15,15.96,17.60,"17,190","20,490","27,350","33,200","36,610",,2001,,,,,,,,,,,,
16,ID,Idaho,51-0000,Production Occupations,major,"41,700",4.7,12.09,"25,150",1.1,7.02,8.71,11.01,14.28,19.16,"14,610","18,120","22,910","29,710","39,850",,2001,,,,,,,,,,,,
16,ID,Idaho,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,"3,200",4.1,18.90,"39,300",1.5,10.65,14.15,18.85,22.63,27.41,"22,150","29,430","39,210","47,080","57,010",,2001,,,,,,,,,,,,
16,ID,Idaho,51-5021,Job Printers,,150,20.5,14.24,"29,610",3.4,8.88,10.93,14.00,17.21,20.53,"18,470","22,740","29,130","35,790","42,710",,2001,,,,,,,,,,,,
16,ID,Idaho,53-3031,Driver/Sales Workers,,"2,080",20.4,10.12,"21,040",7.8,5.83,6.57,9.05,12.52,16.79,"12,120","13,680","18,820","26,050","34,920",,2001,,,,,,,,,,,,
17,IL,Illinois,11-3051,Industrial Production Managers,,"8,080",3.4,32.59,"67,790",1.9,18.08,23.44,30.54,40.31,52.52,"37,610","48,760","63,520","83,840","109,240",,2001,,,,,,,,,,,,
17,IL,Illinois,11-9051,Food Service Managers,,"11,780",16.8,15.32,"31,860",3.0,7.42,10.47,14.16,19.45,24.83,"15,430","21,780","29,450","40,460","51,640",,2001,,,,,,,,,,,,
17,IL,Illinois,17-2112,Industrial Engineers,,"7,370",8.6,29.07,"60,460",1.3,19.29,23.68,28.52,34.33,40.80,"40,120","49,260","59,330","71,400","84,850",,2001,,,,,,,,,,,,
17,IL,Illinois,17-2131,Materials Engineers,,"1,030",11.4,28.90,"60,100",1.6,18.58,23.96,28.80,34.00,40.05,"38,650","49,830","59,900","70,710","83,300",,2001,,,,,,,,,,,,
17,IL,Illinois,19-2032,Materials Scientists,,260,21.9,33.49,"69,670",4.2,18.46,24.96,34.87,41.73,49.40,"38,400","51,910","72,530","86,800","102,760",,2001,,,,,,,,,,,,
17,IL,Illinois,23-2092,Law Clerks,,"2,710",14.0,14.19,"29,520",4.9,7.27,9.50,12.87,16.55,21.05,"15,130","19,750","26,770","34,420","43,790",,2001,,,,,,,,,,,,
17,IL,Illinois,27-1021,Commercial And Industrial Designers,,"1,030",12.4,23.48,"48,850",4.1,9.19,16.44,22.67,29.29,35.46,"19,110","34,200","47,150","60,930","73,760",,2001,,,,,,,,,,,,
17,IL,Illinois,29-1123,Physical Therapists,,"6,200",21.2,28.80,"59,900",3.6,20.71,23.77,27.45,33.08,42.01,"43,080","49,450","57,090","68,810","87,390",,2001,,,,,,,,,,,,
17,IL,Illinois,35-2021,Food Preparation Workers,,"45,840",15.2,7.12,"14,800",2.0,5.60,5.99,6.63,7.85,9.48,"11,650","12,450","13,800","16,330","19,720",,2001,,,,,,,,,,,,
17,IL,Illinois,41-2022,Parts Salespersons,,"8,850",9.0,11.99,"24,940",2.4,6.99,8.37,10.95,14.16,18.25,"14,540","17,410","22,770","29,450","37,970",,2001,,,,,,,,,,,,
17,IL,Illinois,43-4021,Correspondence Clerks,,"1,700",15.5,12.95,"26,930",2.6,9.14,10.30,12.27,14.61,17.86,"19,020","21,420","25,520","30,390","37,140",,2001,,,,,,,,,,,,
17,IL,Illinois,43-4071,File Clerks,,"10,890",8.7,10.36,"21,560",1.7,6.99,8.20,9.96,11.75,14.93,"14,530","17,050","20,710","24,440","31,050",,2001,,,,,,,,,,,,
17,IL,Illinois,43-4151,Order Clerks,,"17,380",9.3,12.63,"26,270",1.4,7.74,9.45,11.85,15.26,18.36,"16,100","19,650","24,640","31,740","38,190",,2001,,,,,,,,,,,,
17,IL,Illinois,45-1012,Farm Labor Contractors,,160,31.8,12.05,"25,070",8.7,6.40,7.70,9.94,14.77,22.07,"13,300","16,010","20,680","30,720","45,910",,2001,,,,,,,,,,,,
17,IL,Illinois,47-2072,Pile-Driver Operators,,150,35.8,25.00,"51,990",4.5,16.16,23.13,25.70,28.28,32.79,"33,610","48,120","53,460","58,830","68,210",,2001,,,,,,,,,,,,
17,IL,Illinois,49-9041,Industrial Machinery Mechanics,,"8,080",15.7,18.03,"37,510",3.2,11.60,14.47,17.91,21.80,25.56,"24,140","30,100","37,250","45,340","53,160",,2001,,,,,,,,,,,,
17,IL,Illinois,49-9043,"Maintenance Workers, Machinery",,"4,540",7.1,16.60,"34,540",1.8,9.76,13.03,16.84,20.08,22.82,"20,300","27,100","35,040","41,770","47,460",,2001,,,,,,,,,,,,
17,IL,Illinois,51-0000,Production Occupations,major,"586,580",4.4,12.91,"26,840",1.6,6.70,8.51,11.54,16.09,21.31,"13,930","17,700","24,000","33,460","44,320",,2001,,,,,,,,,,,,
17,IL,Illinois,51-1011,First-Line Supervisors/Managers Of Production And Operating Workers,,"34,400",2.7,20.79,"43,250",0.9,11.08,14.96,19.92,25.45,32.40,"23,050","31,110","41,430","52,930","67,380",,2001,,,,,,,,,,,,
17,IL,Illinois,51-5021,Job Printers,,"2,780",13.3,16.17,"33,640",3.1,9.17,11.85,15.93,20.02,24.55,"19,070","24,660","33,140","41,630","51,060",,2001,,,,,,,,,,,,
17,IL,Illinois,53-3031,Driver/Sales Workers,,"12,740",10.9,12.53,"26,060",3.0,6.18,8.27,11.58,15.94,20.34,"12,850","17,210","24,080","33,160","42,310",,2001,,,,,,,,,,,,
